,amount.donated.2013,amount.donated.lifetime,no.donations.lifetime,first.donated,Lat_account,Long_account,Decommisioned,TaxReturnsFiled,EstimatedPopulation,TotalWages,season,package,no.seats,section,multiple.subs,price.level,subscription_tier,Lat_sub,Long_sub,music_taste
3370,0.0,0.0,0,0.0,40.02,-105.25,0.0,10873.0,16791.0,486932810.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3371,0.0,0.0,0,0.0,37.53,-122.24,0.0,5765.0,10134.0,623906811.0,7.0,1,1.0,11,1,1.3458557102541433,1.0,41.23,-81.55,0.0
3372,0.0,0.0,0,0.0,37.83,-122.26,0.0,10192.0,14227.0,397390491.0,1.0,2,2.0,7,1,2.8363211223694464,0.0,38.20333333333333,-119.40249999999999,1.0
3373,0.0,0.0,0,0.0,37.9,-122.26,0.0,6100.0,10062.0,456099830.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3374,0.0,30.0,1,1988.0,37.9,-122.26,0.0,6100.0,10062.0,456099830.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3375,0.0,450.0,3,2005.0,38.55,-121.49,0.0,10328.0,16236.0,506312116.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3376,0.0,0.0,0,0.0,33.66,-117.97,0.0,27770.0,47363.0,1503314991.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3377,0.0,0.0,0,0.0,37.37,-122.18,0.0,1780.0,2781.0,144669287.0,2.0,2,2.0,7,1,1.0,0.0,41.23,-81.55,5.0
3378,0.0,0.0,0,0.0,35.11,-106.62,0.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3379,0.0,0.0,0,0.0,40.73,-111.85,0.0,10732.0,17035.0,498499734.0,1.0,2,2.0,7,1,2.0,0.0,37.766666666666666,-122.41681818181819,2.0
3380,0.0,0.0,0,0.0,38.03,-78.48,0.0,14371.0,22192.0,631583780.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3381,96.03,272.37,6,2012.0,40.71,-73.99,0.0,4697.0,6293.0,791578339.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3382,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3383,0.0,0.0,0,0.0,37.83,-122.22,0.0,19924.0,32155.0,1698217711.0,1.0,6,1.0,7,1,2.2104949858895013,0.5,38.15,-81.71,0.0
3384,0.0,0.0,0,0.0,37.9,-122.11,0.0,13674.0,24865.0,1326368388.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3385,0.0,0.0,0,0.0,37.94,-122.56,0.0,6122.0,10158.0,573733536.0,1.0,2,4.0,7,2,2.0,0.0,38.20333333333333,-119.40249999999999,2.0
3386,0.0,0.0,0,0.0,33.75,-117.85,0.0,18052.0,35900.0,483821286.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3387,0.0,0.0,0,0.0,37.74,-122.44,0.0,15777.0,22759.0,1176466899.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3388,0.0,0.0,0,0.0,37.86,-122.24,0.0,7199.0,10879.0,545562777.0,1.0,1,2.0,8,1,2.0,2.0,38.15,-81.71,0.0
3389,0.0,0.0,0,0.0,37.76,-122.44,0.0,21795.0,27878.0,1499767165.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3390,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3391,0.0,0.0,0,0.0,37.44,-122.15,0.0,8765.0,14401.0,1456930509.0,1.0,7,2.0,11,1,1.0,1.0,41.23,-81.55,0.0
3392,0.0,50.0,2,1997.0,37.9,-122.11,0.0,13674.0,24865.0,1326368388.0,5.0,1,2.0,1,1,3.2,1.4,38.20333333333333,-119.40249999999999,0.0
3393,0.0,0.0,0,0.0,38.02,-122.54,0.0,14328.0,23974.0,794700161.0,2.0,2,2.0,7,1,2.0,0.0,37.766666666666666,-122.41681818181819,2.0
3394,200.0,22474.0,27,1985.0,36.61,-121.62,0.0,6011.0,11306.0,400950009.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3395,0.0,0.0,0,0.0,37.56,-122.37,0.0,20391.0,35172.0,0.0,1.0,1,2.0,8,1,2.0,2.0,41.23,-81.55,0.0
3396,0.0,0.0,0,0.0,37.9,-122.28,0.0,6997.0,11820.0,470894772.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3397,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3398,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3399,0.0,0.0,0,0.0,37.77,-122.41,0.0,12542.0,16733.0,480833098.0,1.0,2,2.0,7,1,4.0,0.0,37.766666666666666,-122.41681818181819,3.0
3400,0.0,0.0,0,0.0,37.78,-122.43,0.0,17978.0,24064.0,1423434681.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3401,0.0,0.0,0,0.0,37.76,-122.44,0.0,21795.0,27878.0,1499767165.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3402,0.0,0.0,0,0.0,37.49,-122.26,0.0,14984.0,26469.0,1417809970.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3403,0.0,0.0,0,0.0,35.23,-111.72,0.0,16893.0,27443.0,646388326.0,1.0,7,2.0,8,1,2.0,1.0,37.766666666666666,-122.41681818181819,0.0
3404,0.0,0.0,0,0.0,37.83,-122.29,0.0,12865.0,18425.0,575218355.0,1.0,2,1.0,7,1,1.0,0.0,38.20333333333333,-119.40249999999999,1.0
3405,0.0,0.0,0,0.0,37.41,-122.17,0.0,3657.0,5084.0,258000176.0,1.0,7,1.0,7,1,2.2104949858895013,0.5,41.23,-81.55,0.0
3406,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3407,0.0,0.0,0,0.0,37.84,-122.23,0.0,8780.0,13888.0,764370428.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3408,0.0,0.0,0,0.0,30.08,-94.14,0.0,13344.0,22799.0,704114171.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3409,0.0,0.0,0,0.0,37.29,-121.88,0.0,23964.0,41048.0,1782530007.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3410,0.0,0.0,0,0.0,37.91,-122.07,0.0,10755.0,16977.0,659243091.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3411,0.0,0.0,0,0.0,37.35,-122.03,0.0,24646.0,46300.0,2107080441.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3412,0.0,0.0,0,0.0,37.75,-122.13,0.0,17080.0,28141.0,704767575.0,1.0,2,1.0,7,1,4.0,0.0,38.20333333333333,-119.40249999999999,0.0
3413,0.0,0.0,0,0.0,25.08,-80.44,0.0,6663.0,10867.0,300265442.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3414,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3415,0.0,50.0,1,1997.0,37.8,-122.21,0.0,13693.0,22480.0,739626317.0,1.0,3,2.0,1,1,3.0,1.0,38.20333333333333,-119.40249999999999,0.0
3416,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3417,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3418,0.0,0.0,0,0.0,37.81,-122.3,0.0,9642.0,14897.0,352869660.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3419,0.0,0.0,0,0.0,37.94,-122.31,0.0,6254.0,10551.0,253017560.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3420,0.0,0.0,0,0.0,37.74,-122.44,0.0,15777.0,22759.0,1176466899.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3421,0.0,780.0,4,2001.0,37.81,-122.24,0.0,16601.0,24162.0,1004840416.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3422,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3423,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3424,0.0,0.0,0,0.0,37.78,-122.43,0.0,17978.0,24064.0,1423434681.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3425,0.0,0.0,0,0.0,37.23,-121.82,0.0,28489.0,50481.0,1634682006.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3426,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3427,0.0,920.0,6,1988.0,37.84,-122.23,0.0,8780.0,13888.0,764370428.0,5.0,1,2.0,1,1,2.4,1.8,38.20333333333333,-119.40249999999999,31.0
3428,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3429,0.0,700.0,7,1990.0,37.91,-122.01,0.0,13407.0,23862.0,1007789264.0,2.0,1,2.0,8,1,2.0,2.0,38.15,-81.71,0.0
3430,0.0,0.0,0,0.0,37.77,-122.49,0.0,22211.0,34786.0,1197296599.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3431,0.0,10.0,1,1987.0,37.45,-122.17,0.0,18924.0,32613.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3432,300.0,4040.0,27,1991.0,37.9,-122.11,0.0,13674.0,24865.0,1326368388.0,18.0,6,1.7777777777777777,8,1,1.923971386537139,1.2777777777777777,38.15,-81.71,9.0
3433,0.0,0.0,0,0.0,37.94,-122.31,0.0,6254.0,10551.0,253017560.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3434,0.0,134.0,2,1995.0,37.86,-122.24,0.0,7199.0,10879.0,545562777.0,20.0,1,1.85,8,1,1.8315742478834252,1.375,38.20333333333333,-119.40249999999999,41.0
3435,0.0,50.0,1,1998.0,37.9,-122.11,0.0,13674.0,24865.0,1326368388.0,2.0,3,2.0,8,1,2.0,1.0,38.20333333333333,-119.40249999999999,0.0
3436,0.0,0.0,0,0.0,37.83,-122.22,0.0,19924.0,32155.0,1698217711.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3437,0.0,0.0,0,0.0,37.83,-122.22,0.0,19924.0,32155.0,1698217711.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3438,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3439,0.0,0.0,0,0.0,37.45,-122.1,0.0,18392.0,34099.0,1243740903.0,2.0,3,1.5,9,1,1.0,0.75,41.23,-81.55,0.0
3440,0.0,0.0,0,0.0,37.76,-122.48,0.0,30443.0,46850.0,1466564387.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3441,0.0,0.0,0,0.0,47.68,-122.38,0.0,16764.0,27190.0,952519606.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3442,0.0,0.0,0,0.0,37.79,-122.42,0.0,30286.0,38763.0,1860031351.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3443,0.0,50.0,1,1998.0,37.79,-122.42,0.0,30286.0,38763.0,1860031351.0,1.0,1,2.0,0,1,4.0,2.0,37.766666666666666,-122.41681818181819,0.0
3444,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3445,0.0,0.0,0,0.0,37.9,-122.28,0.0,6997.0,11820.0,470894772.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3446,0.0,0.0,0,0.0,37.92,-122.34,0.0,15731.0,26686.0,583601170.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3447,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3448,0.0,0.0,0,0.0,37.81,-122.24,0.0,16601.0,24162.0,1004840416.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3449,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3450,0.0,0.0,0,0.0,37.91,-122.3,0.0,13003.0,21140.0,641971528.0,19.0,1,1.9473684210526316,8,1,1.7614634778967344,1.736842105263158,38.20333333333333,-119.40249999999999,12.0
3451,0.0,34.0,1,2003.0,37.97,-121.96,0.0,19741.0,34763.0,1075634996.0,1.0,6,1.0,7,1,2.2104949858895013,0.5,38.15,-81.71,0.0
3452,0.0,108.0,1,2004.0,37.81,-122.24,0.0,16601.0,24162.0,1004840416.0,21.0,3,1.8571428571428572,8,1,1.6014992836985003,1.0238095238095237,38.20333333333333,-119.40249999999999,42.0
3453,150.0,2242.0,23,1995.0,37.63,-122.04,0.0,30230.0,55190.0,1168893361.0,21.0,1,1.380952380952381,8,1,1.6014992836985003,1.380952380952381,41.23,-81.55,33.0
3454,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3455,750.0,7419.32,28,1988.0,37.9,-122.28,0.0,6997.0,11820.0,470894772.0,21.0,1,1.8571428571428572,8,1,1.4110230932223098,1.8571428571428572,38.20333333333333,-119.40249999999999,41.0
3456,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3457,0.0,0.0,0,0.0,37.76,-122.48,0.0,30443.0,46850.0,1466564387.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3458,0.0,0.0,0,0.0,37.83,-122.22,0.0,19924.0,32155.0,1698217711.0,1.0,1,1.0,1,1,3.0,1.0,38.20333333333333,-119.40249999999999,0.0
3459,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3460,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3461,0.0,700.0,7,2005.0,37.86,-122.24,0.0,7199.0,10879.0,545562777.0,4.0,9,2.0,4,1,3.0,1.0,37.766666666666666,-122.41681818181819,42.0
3462,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3463,0.0,0.0,0,0.0,38.63,-122.89,0.0,8593.0,14838.0,343340891.0,1.0,1,2.0,0,1,4.0,2.0,36.876999999999995,-118.404,0.0
3464,0.0,0.0,0,0.0,37.45,-122.17,0.0,18924.0,32613.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3465,300.0,5321.0,18,1998.0,37.99,-122.27,0.0,9214.0,15898.0,410951647.0,21.0,1,1.8571428571428572,2,1,3.744356426555643,1.8571428571428572,38.20333333333333,-119.40249999999999,41.0
3466,0.0,0.0,0,0.0,37.81,-121.97,0.0,15714.0,28860.0,1401632809.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3467,0.0,0.0,0,0.0,38.48,-121.64,0.0,16094.0,25761.0,726098171.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3468,0.0,3031.0,6,1990.0,37.86,-122.24,0.0,7199.0,10879.0,545562777.0,4.0,1,2.0,8,1,2.0,1.75,37.766666666666666,-122.41681818181819,0.0
3469,0.0,0.0,0,0.0,37.9,-122.11,0.0,13674.0,24865.0,1326368388.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3470,0.0,0.0,0,0.0,37.89,-122.47,0.0,6348.0,10900.0,869131648.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3471,0.0,175.0,3,1998.0,37.49,-122.26,0.0,14984.0,26469.0,1417809970.0,7.0,1,2.0,8,1,2.0,1.8571428571428572,41.23,-81.55,0.0
3472,0.0,380.0,1,2013.0,37.45,-122.17,0.0,18924.0,32613.0,0.0,4.0,8,2.0,8,1,0.0,1.0,41.23,-81.55,33.0
3473,0.0,201.0,1,1999.0,38.55,-122.15,0.0,30431.0,54496.0,1421000945.0,1.0,1,4.0,8,1,2.0,4.0,36.876999999999995,-118.404,0.0
3474,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3475,0.0,0.0,0,0.0,30.44,-91.12,0.0,13363.0,22747.0,396085732.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3476,0.0,0.0,0,0.0,39.11,-121.12,0.0,8817.0,15758.0,301906438.0,1.0,1,2.0,1,1,3.0,2.0,38.20333333333333,-119.40249999999999,0.0
3477,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3478,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3479,0.0,0.0,0,0.0,37.98,-122.15,0.0,22866.0,38654.0,1198693793.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3480,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3481,0.0,0.0,0,0.0,37.87,-122.26,0.0,5229.0,6899.0,216784666.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3482,0.0,0.0,0,0.0,37.73,-122.45,0.0,10351.0,17250.0,838910760.0,1.0,1,2.0,8,1,3.0,2.0,37.766666666666666,-122.41681818181819,13.0
3483,0.0,0.0,0,0.0,37.51,-122.04,0.0,19485.0,35570.0,995924314.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3484,0.0,201.0,3,1995.0,37.9,-122.28,0.0,6997.0,11820.0,470894772.0,21.0,1,1.7142857142857142,8,1,2.4110230932223096,1.5714285714285714,38.20333333333333,-119.40249999999999,41.0
3485,0.0,0.0,0,0.0,37.45,-122.1,0.0,18392.0,34099.0,1243740903.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3486,0.0,0.0,0,0.0,37.87,-122.26,0.0,5229.0,6899.0,216784666.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3487,0.0,100.0,1,1997.0,47.53,-122.39,0.0,8180.0,12841.0,475127559.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3488,0.0,1582.0,17,1994.0,37.9,-122.26,0.0,6100.0,10062.0,456099830.0,18.0,1,1.8333333333333333,1,1,2.8684158309815837,1.8333333333333333,38.20333333333333,-119.40249999999999,10.0
3489,0.0,0.0,0,0.0,37.86,-122.27,0.0,9362.0,13904.0,389310890.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3490,0.0,0.0,0,0.0,37.65,-122.42,0.0,30695.0,53242.0,1494580412.0,1.0,7,1.0,7,1,2.2104949858895013,0.5,37.766666666666666,-122.41681818181819,0.0
3491,0.0,0.0,0,0.0,37.87,-122.26,0.0,5229.0,6899.0,216784666.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3492,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3493,0.0,500.0,3,1996.0,37.37,-122.21,0.0,3484.0,6281.0,667702023.0,21.0,1,1.8571428571428572,8,1,1.4110230932223098,1.8571428571428572,37.766666666666666,-122.41681818181819,42.0
3494,0.0,0.0,0,0.0,43.92,-72.67,0.0,2383.0,3991.0,76676536.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3495,0.0,0.0,0,0.0,37.83,-122.1,0.0,7419.0,13735.0,699728555.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3496,0.0,11006.5,15,2000.0,37.76,-122.44,0.0,21795.0,27878.0,1499767165.0,13.0,1,1.7692307692307692,7,1,1.5870373044360389,1.6923076923076923,37.766666666666666,-122.41681818181819,42.0
3497,0.0,0.0,0,0.0,37.38,-122.08,0.0,15194.0,26205.0,1209980132.0,1.0,3,1.0,8,1,2.0,0.5,41.23,-81.55,0.0
3498,0.0,0.0,0,0.0,36.81,-119.71,0.0,14020.0,24053.0,416143481.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3499,0.0,0.0,0,0.0,37.53,-122.24,0.0,5765.0,10134.0,623906811.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3500,0.0,95.0,1,2002.0,37.84,-121.97,0.0,7482.0,14041.0,1010707959.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3501,0.0,0.0,0,0.0,37.83,-122.22,0.0,19924.0,32155.0,1698217711.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3502,0.0,0.0,0,0.0,37.81,-122.24,0.0,16601.0,24162.0,1004840416.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3503,0.0,1750.0,5,2005.0,37.41,-122.13,0.0,13078.0,22810.0,1304958156.0,3.0,1,1.6666666666666667,11,1,1.3333333333333333,1.3333333333333333,41.23,-81.55,0.0
3504,0.0,0.0,0,0.0,37.3,-122.09,0.0,25960.0,51349.0,0.0,1.0,2,6.0,7,2,1.0,0.0,41.23,-81.55,2.0
3505,0.0,25.0,1,1996.0,37.83,-122.22,0.0,19924.0,32155.0,1698217711.0,1.0,3,1.0,1,1,3.0,0.5,38.20333333333333,-119.40249999999999,0.0
3506,0.0,0.0,0,0.0,37.45,-122.17,0.0,18924.0,32613.0,0.0,1.0,2,1.0,7,1,2.0,0.0,41.23,-81.55,2.0
3507,0.0,0.0,0,0.0,38.56,-121.43,0.0,8823.0,13837.0,495741097.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3508,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3509,0.0,0.0,0,0.0,37.78,-122.46,0.0,20709.0,30630.0,1578838639.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3510,0.0,0.0,0,0.0,37.9,-122.26,0.0,6100.0,10062.0,456099830.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3511,0.0,177.0,2,2000.0,37.38,-122.08,0.0,15194.0,26205.0,1209980132.0,2.0,1,1.0,8,1,2.0,1.0,37.766666666666666,-122.41681818181819,0.0
3512,0.0,0.0,0,0.0,37.54,-122.3,0.0,19779.0,33305.0,1237433782.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3513,0.0,0.0,0,0.0,37.94,-122.56,0.0,6122.0,10158.0,573733536.0,1.0,2,4.0,7,1,2.8363211223694464,0.0,37.766666666666666,-122.41681818181819,1.0
3514,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3515,0.0,0.0,0,0.0,37.34,-121.88,0.0,21203.0,34111.0,891795651.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3516,0.0,0.0,0,0.0,37.73,-122.24,0.0,6749.0,12235.0,507032050.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3517,0.0,0.0,0,0.0,37.9,-122.28,0.0,6997.0,11820.0,470894772.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3518,0.0,0.0,0,0.0,37.94,-122.56,0.0,6122.0,10158.0,573733536.0,1.0,2,2.0,7,1,4.0,0.0,37.766666666666666,-122.41681818181819,2.0
3519,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3520,0.0,0.0,0,0.0,37.86,-122.07,0.0,9889.0,14774.0,333690603.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3521,0.0,10100.0,2,2002.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3522,0.0,0.0,0,0.0,37.78,-122.43,0.0,17978.0,24064.0,1423434681.0,1.0,2,1.0,7,1,4.0,0.0,37.766666666666666,-122.41681818181819,3.0
3523,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3524,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3525,0.0,0.0,0,0.0,33.78,-117.84,0.0,6759.0,11381.0,275673039.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3526,0.0,0.0,0,0.0,37.83,-122.1,0.0,7419.0,13735.0,699728555.0,1.0,2,2.0,7,1,1.0,0.0,38.20333333333333,-119.40249999999999,1.0
3527,0.0,0.0,0,0.0,38.01,-122.25,0.0,11486.0,20527.0,661959550.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3528,0.0,0.0,0,0.0,37.97,-122.5,0.0,21498.0,33561.0,1034324983.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3529,0.0,0.0,0,0.0,37.78,-122.24,0.0,16149.0,25875.0,477219605.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3530,0.0,10000.0,2,2008.0,34.05,-118.25,0.0,639.0,964.0,75762361.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3531,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2,-1.0,7,0,-1.0,-1.0,0.0,0.0,0.0
3532,0.0,0.0,0,0.0,37.81,-122.24,0.0,16601.0,24162.0,1004840416.0,2.0,7,1.0,7,1,3.1052474929447507,0.75,37.766666666666666,-122.41681818181819,0.0
